stop_id,routes,cross_street,on_street,dept_name
12357,112,109TH STREET,VINCENNES,Bus Operations
12358,112,ASHLAND/109TH PL.(s. leg),VINCENNES,Bus Operations
12359,112,CHELSEA PLACE,VINCENNES,Bus Operations
12360,112,100' east of HERMOSA,MONTEREY,Bus Operations
12361,112,ESMOND,MONTEREY,Bus Operations
12362,112,HALE (east leg),MONTEREY,Bus Operations
12363,112,LONGWOOD,111TH STREET,Bus Operations
12364,112,HOYNE,111TH STREET,Bus Operations
12366,112,BELL,111TH STREET,Bus Operations
12367,112,WESTERN,111TH STREET,Bus Operations
12368,112,CAMPBELL,111TH STREET,Bus Operations
12369,112,ROCKWELL,111TH STREET,Bus Operations
12370,112,WASHTENAW,111TH STREET,Bus Operations
12372,112,CALIFORNIA,111TH STREET,Bus Operations
12373,112,MT.GREENWOOD CEMETY. ent.,111TH STREET,Bus Operations
12374,112,SACRAMENTO,111TH STREET,Bus Operations
12375,112,ALBANY,111TH STREET,Bus Operations
12376,112,KEDZIE,111TH STREET,Bus Operations
12377,112,SPAULDING,111TH STREET,Bus Operations
12378,112,HOMAN,111TH STREET,Bus Operations
12379,112,ST. LOUIS,111TH STREET,Bus Operations
12380,112,CENTRAL PARK,111TH STREET,Bus Operations
12381,112,LAWNDALE,111TH STREET,Bus Operations
12382,112,HAMLIN,111TH STREET,Bus Operations
12383,112,SPRINGFIELD,111TH STREET,Bus Operations
12385,112,SPRINGFIELD,111TH STREET,Bus Operations
12386,112,HAMLIN,111TH STREET,Bus Operations
12387,112,LAWNDALE,111TH STREET,Bus Operations
12388,112,CENTRAL PARK,111TH STREET,Bus Operations
12389,112,ST. LOUIS,111TH STREET,Bus Operations
12390,112,HOMAN,111TH STREET,Bus Operations
12391,112,SPAULDING,111TH STREET,Bus Operations
12392,112,KEDZIE,111TH STREET,Bus Operations
12393,112,ALBANY,111TH STREET,Bus Operations
12394,112,SACRAMENTO,111TH STREET,Bus Operations
12395,112,MT. OLIVET CEMETERY entr.,111TH STREET,Bus Operations
12396,112,CALIFORNIA (e.ent.OLIVET),111TH STREET,Bus Operations
12398,112,WASHTENAW,111TH STREET,Bus Operations
12399,112,2600 WEST RR CROSSING,111TH STREET,Bus Operations
12400,112,CAMPBELL,111TH STREET,Bus Operations
12402,112,BELL,111TH STREET,Bus Operations
12404,112,HOYNE,111TH STREET,Bus Operations
12405,112,HALE (west leg),111TH STREET,Bus Operations
12410,112,109TH STREET,VINCENNES,Bus Operations
12411,112,108TH PLACE,VINCENNES,Bus Operations
12412,112,107TH STREET,VINCENNES,Bus Operations
12413,112,10602 SOUTH,VINCENNES,Bus Operations
12414,112,105TH STREET,VINCENNES,Bus Operations
12415,112,104TH STREET,VINCENNES,Bus Operations
12416,119,STATE,119TH STREET,Bus Operations
12417,119,PERRY,119TH STREET,Bus Operations
12418,119,WENTWORTH,119TH STREET,Bus Operations
12419,119,PRINCETON,119TH STREET,Bus Operations
12420,119,STEWART,119TH STREET,Bus Operations
12421,119,NORMAL,119TH STREET,Bus Operations
12422,119,WALLACE,119TH STREET,Bus Operations
12423,119,UNION,119TH STREET,Bus Operations
12425,119,PEORIA,119TH STREET,Bus Operations
12426,119,MORGAN,119TH STREET,Bus Operations
12427,119,RACINE,119TH STREET,Bus Operations
12428,119,LOOMIS,119TH STREET,Bus Operations
12429,119,LAFLIN,119TH STREET,Bus Operations
12430,119,ASHLAND,119TH STREET,Bus Operations
12431,119,MARSHFIELD,119TH STREET,Bus Operations
12432,119,PAGE,119TH STREET,Bus Operations
12433,119,VINCENNES,119TH STREET,Bus Operations
12436,119,BELL,119TH STREET,Bus Operations
12437,119,BELL,119TH STREET,Bus Operations
12440,119,VINCENNES,119TH STREET,Bus Operations
12441,119,PAGE,119TH STREET,Bus Operations
12442,119,MARSHFIELD,119TH STREET,Bus Operations
12443,119,JUSTINE,119TH STREET,Bus Operations
12444,119,LAFLIN,119TH STREET,Bus Operations
12445,119,LOOMIS,119TH STREET,Bus Operations
12446,119,1220 WEST,119TH STREET,Bus Operations
12447,119,MORGAN,119TH STREET,Bus Operations
12449,119,PEORIA,119TH STREET,Bus Operations
12453,119,HALSTED,119TH STREET,Bus Operations
12454,119,UNION,119TH STREET,Bus Operations
12455,119,WALLACE,119TH STREET,Bus Operations
12456,119,NORMAL,119TH STREET,Bus Operations
12457,119,STEWART,119TH STREET,Bus Operations
12458,119,PRINCETON,119TH STREET,Bus Operations
12459,119,WENTWORTH,119TH STREET,Bus Operations
12460,119,PERRY,119TH STREET,Bus Operations
12461,119,STATE,119TH STREET,Bus Operations
12462,152,CUMBERLAND,ADDISON,Bus Operations
12464,152,PITTSBURGH,ADDISON,Bus Operations
12466,152,PARIS,ADDISON,Bus Operations
12469,152,FOREST PRESERVE AVENUE,ADDISON,Bus Operations
12470,152,ORANGE,ADDISON,Bus Operations
12471,152,OZANAM,ADDISON,Bus Operations
12472,152,OVERHILL,ADDISON,Bus Operations
12473,152,ORIOLE,ADDISON,Bus Operations
12474,152,OLCOTT,ADDISON,Bus Operations
12475,152,OKETO,ADDISON,Bus Operations
12476,152,OCTAVIA,ADDISON,Bus Operations
12479,152,NORDICA,ADDISON,Bus Operations
12480,152,SAYRE,ADDISON,Bus Operations
12481,152,NEW ENGLAND,ADDISON,Bus Operations
12483,152,NORMANDY,ADDISON,Bus Operations
12485,152,NEENAH,ADDISON,Bus Operations
12488,152,MOBILE,ADDISON,Bus Operations
12489,152,MELVINA,ADDISON,Bus Operations
12490,152,MEADE,ADDISON,Bus Operations
12491,152,AUSTIN,ADDISON,Bus Operations
12492,152,MARMORA,ADDISON,Bus Operations
12493,152,MENARD,ADDISON,Bus Operations
12494,152,MAJOR,ADDISON,Bus Operations
12496,152,LINDER,ADDISON,Bus Operations
12497,152,LONG,ADDISON,Bus Operations
12498,152,LOCKWOOD,ADDISON,Bus Operations
12499,152,LARAMIE,ADDISON,Bus Operations
12500,152,LECLAIRE,ADDISON,Bus Operations
12501,152,LAVERGNE,ADDISON,Bus Operations
12502,152,LAMON,ADDISON,Bus Operations
12504,152,KILPATRICK,ADDISON,Bus Operations
12505,152,KENTON,ADDISON,Bus Operations
12507,152,KOSTNER,ADDISON,Bus Operations
12508,152,MILWAUKEE,ADDISON,Bus Operations
12509,152,KEELER,ADDISON,Bus Operations
12510,152,KARLOV,ADDISON,Bus Operations
12512,152,SPRINGFIELD,ADDISON,Bus Operations
12513,152,HAMLIN,ADDISON,Bus Operations
12514,152,LAWNDALE/AVONDALE,ADDISON,Bus Operations
12515,152,KENNEDY XWAY NB OFF RAMP,ADDISON,Bus Operations
12516,152,ST. LOUIS,ADDISON,Bus Operations
12517,152,KIMBALL,ADDISON,Bus Operations
12518,152,ELSTON,ADDISON,Bus Operations
12519,152,KEDZIE,ADDISON,Bus Operations
12520,152,ALBANY,ADDISON,Bus Operations
12521,152,SACRAMENTO,ADDISON,Bus Operations
12522,152,FRANCISCO,ADDISON,Bus Operations
12523,152,CALIFORNIA,ADDISON,Bus Operations
12524,152,ROCKWELL,ADDISON,Bus Operations
12525,152,LANE STADIUM DRIVEWAY,ADDISON,Bus Operations
12526,152,ARTESIAN,ADDISON,Bus Operations
12527,152,WESTERN,ADDISON,Bus Operations
12528,152,OAKLEY,ADDISON,Bus Operations
12529,152,LEAVITT,ADDISON,Bus Operations
12530,152,HOYNE,ADDISON,Bus Operations
12531,152,DAMEN,ADDISON,Bus Operations
12532,152,WOLCOTT,ADDISON,Bus Operations
12533,152,BROWN LINE STATION,ADDISON,Bus Operations
12534,152,LINCOLN,ADDISON,Bus Operations
12535,152,PAULINA,ADDISON,Bus Operations
12536,152,ASHLAND,ADDISON,Bus Operations
12537,152,GREENVIEW,ADDISON,Bus Operations
12538,152,SOUTHPORT,ADDISON,Bus Operations
12539,152,LAKEWOOD,ADDISON,Bus Operations
12541,152,CLARK,ADDISON,Bus Operations
12543,152,RED LINE STATION,ADDISON,Bus Operations
12546,152,BROADWAY,ADDISON,Bus Operations
12547,152,PINE GROVE,ADDISON,Bus Operations
12548,,LAKE SHORE,ADDISON,Bus Operations
12549,152,LAKE SHORE,ADDISON,Bus Operations
12550,152,PINE GROVE,ADDISON,Bus Operations
12551,152,BROADWAY,ADDISON,Bus Operations
12552,152,HALSTED,ADDISON,Bus Operations
12554,152,RED LINE STATION,ADDISON,Bus Operations
12555,152,CLARK,ADDISON,Bus Operations
12556,152,RACINE,ADDISON,Bus Operations
12557,152,LAKEWOOD,ADDISON,Bus Operations
12558,152,SOUTHPORT,ADDISON,Bus Operations
12559,152,GREENVIEW,ADDISON,Bus Operations
12560,152,ASHLAND,ADDISON,Bus Operations
12561,152,PAULINA,ADDISON,Bus Operations
12562,152,LINCOLN,ADDISON,Bus Operations
12563,152,BROWN LINE STATION,ADDISON,Bus Operations
12564,152,WOLCOTT,ADDISON,Bus Operations
12565,152,DAMEN,ADDISON,Bus Operations
12566,152,HOYNE,ADDISON,Bus Operations
12567,152,LEAVITT,ADDISON,Bus Operations
12568,152,OAKLEY,ADDISON,Bus Operations
12570,152,ARTESIAN,ADDISON,Bus Operations
12571,152,west of CAMPBELL,ADDISON,Bus Operations
12573,152,TALMAN,ADDISON,Bus Operations
12574,152,CALIFORNIA,ADDISON,Bus Operations
12575,152,FRANCISCO,ADDISON,Bus Operations
12576,152,SACRAMENTO,ADDISON,Bus Operations
12577,152,ALBANY,ADDISON,Bus Operations
12578,152,KEDZIE,ADDISON,Bus Operations
12579,152,ELSTON,ADDISON,Bus Operations
12581,152,ST. LOUIS,ADDISON,Bus Operations
12582,152,BLUE LINE STATION,ADDISON,Bus Operations
12583,152,LAWNDALE/AVONDALE,ADDISON,Bus Operations
12584,152,HAMLIN,ADDISON,Bus Operations
12585,152,SPRINGFIELD,ADDISON,Bus Operations
12586,152,PULASKI,ADDISON,Bus Operations
12587,152,KARLOV,ADDISON,Bus Operations
12589,152,KEELER,ADDISON,Bus Operations
12590,152,MILWAUKEE,ADDISON,Bus Operations
12591,152,KOSTNER,ADDISON,Bus Operations
12592,152,KILBOURN,ADDISON,Bus Operations
12593,152,KENTON,ADDISON,Bus Operations
12594,152,KILPATRICK,ADDISON,Bus Operations
12596,152,LAMON,ADDISON,Bus Operations
12597,152,LAVERGNE,ADDISON,Bus Operations
12598,152,LECLAIRE,ADDISON,Bus Operations
12599,152,LARAMIE,ADDISON,Bus Operations
12600,152,LOCKWOOD,ADDISON,Bus Operations
12602,152,LINDER,ADDISON,Bus Operations
12603,152,CENTRAL,ADDISON,Bus Operations
12604,152,MAJOR,ADDISON,Bus Operations
12605,152,MENARD,ADDISON,Bus Operations
12606,152,MARMORA,ADDISON,Bus Operations
12608,152,MEADE,ADDISON,Bus Operations
12609,152,MELVINA,ADDISON,Bus Operations
12610,152,MOBILE,ADDISON,Bus Operations
12613,152,NEENAH,ADDISON,Bus Operations
12615,152,NORMANDY,ADDISON,Bus Operations
12616,152,OAK PARK,ADDISON,Bus Operations
12617,152,NEW ENGLAND,ADDISON,Bus Operations
12618,152,SAYRE,ADDISON,Bus Operations
12619,152,NORDICA,ADDISON,Bus Operations
12620,152,NEVA,ADDISON,Bus Operations
12622,152,OCTAVIA,ADDISON,Bus Operations
12623,152,OKETO,ADDISON,Bus Operations
12624,152,OLCOTT,ADDISON,Bus Operations
12625,152,ORIOLE,ADDISON,Bus Operations
12626,152,OVERHILL,ADDISON,Bus Operations
12627,152,OZANAM,ADDISON,Bus Operations
12628,152,FOREST PRESERVE AVENUE,ADDISON,Bus Operations
12629,152,PAGE,ADDISON,Bus Operations
12631,152,PARIS,ADDISON,Bus Operations
12633,152,PITTSBURGH,ADDISON,Bus Operations
12635,152,PONTIAC,ADDISON,Bus Operations
12636,201,BROADWAY/POPLAR,CENTRAL STREET,Bus Operations
12637,201,BROADWAY/POPLAR,CENTRAL STREET,Bus Operations
12638,201&206,COWPER,CENTRAL STREET,Bus Operations
12639,201,GIRARD,CENTRAL STREET,Bus Operations
12640,201,GIRARD,CENTRAL STREET,Bus Operations
12641,201&206,GREEN BAY RD,CENTRAL STREET,Bus Operations
12642,201&206,GREEN BAY RD,CENTRAL STREET,Bus Operations
12643,201&206,PROSPECT,CENTRAL STREET,Bus Operations
12644,N201&205,DEMPSTER,CHICAGO AVENUE,Bus Operations
12645,N201&205,DEMPSTER,CHICAGO AVENUE,Bus Operations
12647,N201&205,SOUTH BLVD,CHICAGO AVENUE,Bus Operations
12648,201&205,SHERMAN,CHURCH,Bus Operations
12650,N201,CHICAGO,GREENWOOD,Bus Operations
12655,N201,DAVIS,SHERMAN,Bus Operations
12656,N201,CHURCH,SHERMAN,Bus Operations
12657,N201,ELGIN ROAD,SHERMAN,Bus Operations
12659,N201,GROVE,SHERMAN,Bus Operations
12660,N201,GROVE,SHERMAN,Bus Operations
12664,93,MAPLE,EMERSON,Bus Operations
12665,93,MAPLE,EMERSON,Bus Operations
12666,93,RIDGE,EMERSON,Bus Operations
12675,93,CHURCH,MAPLE,Bus Operations
12678,205,ASBURY,CHURCH,Bus Operations
12679,205,ASBURY,CHURCH,Bus Operations
12680,201&205,MAPLE,CHURCH,Bus Operations
12682,205,RIDGE,CHURCH,Bus Operations
12686,93&201&205,MAPLE,DAVIS,Bus Operations
12687,93&201&205,OAK,DAVIS,Bus Operations
12688,205,RIDGE,DAVIS,Bus Operations
12689,201,CHURCH,RIDGE,Bus Operations
12690,201,DAVIS,RIDGE,Bus Operations
12691,201,DAVIS,RIDGE,Bus Operations
12692,201,GROVE,RIDGE,Bus Operations
12693,201,GROVE,RIDGE,Bus Operations
12694,201&206,MAIN,RIDGE,Bus Operations
12695,201&206,MAIN,RIDGE,Bus Operations
12697,93&206,EMERSON,DODGE,Bus Operations
12698,93&206,MAIN,DODGE,Bus Operations
12699,93&206,MAIN,DODGE,Bus Operations
12701,201&206,CRAWFORD,CENTRAL STREET,Bus Operations
12702,201&206,CRAWFORD,CENTRAL STREET,Bus Operations
12703,N201&205,MAIN,CHICAGO AVENUE,Bus Operations
12705,N201,LAKE,SHERMAN,Bus Operations
12706,N201,LAKE,SHERMAN,Bus Operations
12708,201&205,BENSON,CHURCH,Bus Operations
12710,93&206,LAKE,DODGE,Bus Operations
12712,205,DODGE,CHURCH,Bus Operations
12713,7&126&129&130&156,CANAL,ADAMS,Bus Operations
12754,19&20,HALSTED,WASHINGTON,Bus Operations
12803,12&129,14TH STREET,INDIANA,Bus Operations
12805,12&129,16TH STREET,INDIANA,Bus Operations
12831,53A&82,KOMENSKY,31ST STREET,Bus Operations
12832,53A,32ND STREET,PULASKI,Bus Operations
12833,53A,33RD STREET,PULASKI,Bus Operations
12835,53A,3400 So. (SB/FT 34th St.),PULASKI,Bus Operations
12837,53A,3742 SOUTH,PULASKI,Bus Operations
12839,53A,42ND PLACE,PULASKI,Bus Operations
12843,53A,46TH STREET,PULASKI,Bus Operations
12844,53A,47TH STREET,PULASKI,Bus Operations
12845,53A,48TH STREET,PULASKI,Bus Operations
12846,53A,49TH STREET,PULASKI,Bus Operations
12847,53A,ARCHER,PULASKI,Bus Operations
12849,53A,5200 SOUTH driveway,PULASKI,Bus Operations
12850,53A,53RD STREET,PULASKI,Bus Operations
12851,53A,54TH STREET,PULASKI,Bus Operations
12852,53A,56TH STREET,PULASKI,Bus Operations
12853,53A,57TH STREET,PULASKI,Bus Operations
12854,53A,58TH STREET,PULASKI,Bus Operations
12855,53A,60TH STREET,PULASKI,Bus Operations
12856,53A,61ST STREET,PULASKI,Bus Operations
12857,53A,62ND STREET,PULASKI,Bus Operations
12858,53A,64TH STREET,PULASKI,Bus Operations
12859,53A,65TH STREET,PULASKI,Bus Operations
12860,53A,66TH STREET,PULASKI,Bus Operations
12861,53A,68TH STREET,PULASKI,Bus Operations
12862,53A,69TH STREET,PULASKI,Bus Operations
12863,53A,70TH STREET,PULASKI,Bus Operations
12866,53A,76TH STREET,PULASKI,Bus Operations
12867,53A,77TH STREET (south leg),PULASKI,Bus Operations
12868,53A,78TH STREET,PULASKI,Bus Operations
12869,53A&79,8000 SOUTH,PULASKI,Bus Operations
12870,53A,82ND STREET,PULASKI,Bus Operations
12871,53A,84TH STREET,PULASKI,Bus Operations
12872,53A,85TH STREET,PULASKI,Bus Operations
12873,53A,86TH STREET,PULASKI,Bus Operations
12874,53A,MAIN (8800 SOUTH),PULASKI,Bus Operations
12875,53A,8900 SOUTH,PULASKI,Bus Operations
12876,53A,92ND STREET,PULASKI,Bus Operations
12877,53A,93RD STREET,PULASKI,Bus Operations
12878,53A,94TH STREET,PULASKI,Bus Operations
12879,53A,96TH STREET,PULASKI,Bus Operations
12880,53A,97TH STREET,PULASKI,Bus Operations
12881,53A,98TH STREET,PULASKI,Bus Operations
12882,53A&103,100TH STREET,PULASKI,Bus Operations
12883,53A&103,101ST STREET,PULASKI,Bus Operations
12884,53A&103,102ND STREET (north leg),PULASKI,Bus Operations
12885,53A,104TH STREET,PULASKI,Bus Operations
12886,53A,105TH STREET,PULASKI,Bus Operations
12887,53A,106TH STREET,PULASKI,Bus Operations
12888,53A,109TH STREET (north leg),PULASKI,Bus Operations
12889,53A,109TH STREET (south leg),PULASKI,Bus Operations
12890,53A,110TH STREET,PULASKI,Bus Operations
12892,53A,110TH STREET,PULASKI,Bus Operations
12893,53A,109TH STREET (south leg),PULASKI,Bus Operations
12894,53A,108TH STREET,PULASKI,Bus Operations
12895,53A,106TH STREET,PULASKI,Bus Operations
12896,53A,105TH STREET,PULASKI,Bus Operations
12897,53A,104TH STREET,PULASKI,Bus Operations
12898,53A&103,102ND STREET (south leg),PULASKI,Bus Operations
12899,53A&103,101ST STREET,PULASKI,Bus Operations
12900,53A&103,100TH STREET,PULASKI,Bus Operations
12901,53A,98TH STREET,PULASKI,Bus Operations
12902,53A,97TH STREET,PULASKI,Bus Operations
12903,53A,96TH STREET,PULASKI,Bus Operations
12904,53A,94TH STREET,PULASKI,Bus Operations
12905,53A,93RD STREET,PULASKI,Bus Operations
12906,53A,92ND STREET,PULASKI,Bus Operations
12907,53A,8900 SOUTH,PULASKI,Bus Operations
12908,53A,MAIN (8800 SOUTH),PULASKI,Bus Operations
12909,53A,86TH STREET,PULASKI,Bus Operations
12910,53A,85TH STREET,PULASKI,Bus Operations
12911,53A,84TH STREET,PULASKI,Bus Operations
12912,53A,82ND STREET,PULASKI,Bus Operations
12913,53A&79,8000 SOUTH,PULASKI,Bus Operations
12914,53A,78TH STREET,PULASKI,Bus Operations
12915,53A,77TH STREET,PULASKI,Bus Operations
12916,53A,76TH STREET,PULASKI,Bus Operations
12918,53A,70TH STREET,PULASKI,Bus Operations
12919,53A,69TH STREET,PULASKI,Bus Operations
12920,53A,68TH STREET,PULASKI,Bus Operations
12921,53A,66TH STREET,PULASKI,Bus Operations
12922,53A,65TH STREET,PULASKI,Bus Operations
12923,53A,64TH STREET,PULASKI,Bus Operations
12924,53A,62ND STREET (vacated),PULASKI,Bus Operations
12925,53A,61ST STREET,PULASKI,Bus Operations
12926,53A,60TH STREET,PULASKI,Bus Operations
12927,53A,58TH STREET,PULASKI,Bus Operations
12928,53A,57TH STREET,PULASKI,Bus Operations
12929,53A,56TH STREET,PULASKI,Bus Operations
12930,53A,54TH STREET,PULASKI,Bus Operations
12931,53A,53RD STREET,PULASKI,Bus Operations
12932,53A,5200 SOUTH driveway,PULASKI,Bus Operations
12934,53A,ARCHER,PULASKI,Bus Operations
12935,53A,49TH STREET,PULASKI,Bus Operations
12936,53A,48TH STREET,PULASKI,Bus Operations
12937,53A,47TH STREET,PULASKI,Bus Operations
12942,53A,42ND STREET,PULASKI,Bus Operations
12943,53A,41ST STREET,PULASKI,Bus Operations
12944,53A,3741 SOUTH,PULASKI,Bus Operations
12945,53A,36TH STREET,PULASKI,Bus Operations
12946,53A,34TH STREET (opp. 3400 S),PULASKI,Bus Operations
12948,53A,3300 SOUTH RR CROSSING,PULASKI,Bus Operations
12949,53A,32ND STREET,PULASKI,Bus Operations
12950,35&53A&82,PULASKI,31ST STREET,Bus Operations
12952,59,KILBOURN,59TH STREET,Bus Operations
12953,59,KOSTNER,59TH STREET,Bus Operations
12954,59,KILDARE,59TH STREET,Bus Operations
12955,59,KEELER,59TH STREET,Bus Operations
12956,59,KARLOV,59TH STREET,Bus Operations
12957,59,PULASKI,59TH STREET,Bus Operations
12958,59,SPRINGFIELD,59TH STREET,Bus Operations
12959,59,HAMLIN,59TH STREET,Bus Operations
12960,59,LAWNDALE,59TH STREET,Bus Operations
12961,59,CENTRAL PARK,59TH STREET,Bus Operations
12962,59,ST. LOUIS,59TH STREET,Bus Operations
12963,59,HOMAN,59TH STREET,Bus Operations
12964,59,SPAULDING,59TH STREET,Bus Operations
12965,59,KEDZIE,59TH STREET,Bus Operations
12966,59,ALBANY,59TH STREET,Bus Operations
12968,59,FRANCISCO,59TH STREET,Bus Operations
12969,59,CALIFORNIA,59TH STREET,Bus Operations
12970,59,WASHTENAW,59TH STREET,Bus Operations
12971,59,ROCKWELL,59TH STREET,Bus Operations
12972,59,CAMPBELL,59TH STREET,Bus Operations
12974,59,OAKLEY,59TH STREET,Bus Operations
12975,59,HOYNE,59TH STREET,Bus Operations
12976,59,DAMEN,59TH STREET,Bus Operations
12977,59,WOLCOTT,59TH STREET,Bus Operations
12978,59,WOOD,59TH STREET,Bus Operations
12979,59,PAULINA,59TH STREET,Bus Operations
12980,59,ASHLAND,59TH STREET,Bus Operations
12981,59,LAFLIN,59TH STREET,Bus Operations
12982,59,LOOMIS,59TH STREET,Bus Operations
12983,59,THROOP,59TH STREET,Bus Operations
12984,59,RACINE,59TH STREET,Bus Operations
12985,59,ABERDEEN,59TH STREET,Bus Operations
12986,59,MORGAN,59TH STREET,Bus Operations
12987,59,PEORIA,59TH STREET,Bus Operations
12988,59,HALSTED,59TH STREET,Bus Operations
12989,59,UNION,59TH STREET,Bus Operations
12990,59,WALLACE,59TH STREET,Bus Operations
12991,59,NORMAL,59TH STREET,Bus Operations
12992,59,PRINCETON,59TH STREET,Bus Operations
12993,59,WELLS,59TH STREET,Bus Operations
12994,59,WENTWORTH,59TH STREET,Bus Operations
12995,59,LASALLE,59TH STREET,Bus Operations
12996,59,PERRY,59TH STREET,Bus Operations
12997,59,STATE,59TH STREET,Bus Operations
13000,59,WABASH,61ST STREET,Bus Operations
13001,59,MICHIGAN,61ST STREET,Bus Operations
13003,59,PRAIRIE,61ST STREET,Bus Operations
13007,59,EBERHART,61ST STREET,Bus Operations
13008,59,ST. LAWRENCE,61ST STREET,Bus Operations
13010,59,LANGLEY,61ST STREET,Bus Operations
13013,59,INGLESIDE,61ST STREET,Bus Operations
13014,59,ELLIS,61ST STREET,Bus Operations
13016,59,UNIVERSITY,61ST STREET,Bus Operations
13019,59,KENWOOD,61ST STREET,Bus Operations
13020,59,61ST STREET,DORCHESTER,Bus Operations
13021,59,60TH STREET,DORCHESTER,Bus Operations
13022,59,STONY ISLAND,60TH STREET,Bus Operations
13023,59,60TH STREET,DORCHESTER,Bus Operations
13024,59,61ST STREET,DORCHESTER,Bus Operations
13025,59,KENWOOD,61ST STREET,Bus Operations
13030,59,ELLIS,61ST STREET,Bus Operations
13031,59,INGLESIDE,61ST STREET,Bus Operations
13033,59,COTTAGE GROVE,61ST STREET,Bus Operations
13034,N4&59,LANGLEY,61ST STREET,Bus Operations
13036,N4&59,ST. LAWRENCE,61ST STREET,Bus Operations
13037,N4&59,EBERHART,61ST STREET,Bus Operations
13041,59,PRAIRIE,61ST STREET,Bus Operations
13042,59,INDIANA,61ST STREET,Bus Operations
13043,59,INDIANA,60TH STREET,Bus Operations
13045,59,WABASH,60TH STREET,Bus Operations
13046,59,STATE,60TH STREET,Bus Operations
13047,59,STATE,59TH STREET,Bus Operations
13048,59,PERRY,59TH STREET,Bus Operations
13049,59,LASALLE,59TH STREET,Bus Operations
13050,59,WENTWORTH,59TH STREET,Bus Operations
13053,59,WELLS,59TH STREET,Bus Operations
13054,59,STEWART,59TH STREET,Bus Operations
13055,59,NORMAL,59TH STREET,Bus Operations
13056,59,WALLACE,59TH STREET,Bus Operations
13057,59,UNION,59TH STREET,Bus Operations
13058,59,HALSTED,59TH STREET,Bus Operations
13059,59,PEORIA,59TH STREET,Bus Operations
13060,59,MORGAN,59TH STREET,Bus Operations
13061,59,ABERDEEN,59TH STREET,Bus Operations
13062,59,RACINE,59TH STREET,Bus Operations
13063,59,THROOP,59TH STREET,Bus Operations
13064,59,LOOMIS,59TH STREET,Bus Operations
13065,59,LAFLIN,59TH STREET,Bus Operations
